balls_faced,runs_scored,dismissals,strike_rate,batting_avg,balls_bowled,runs_conceded,wickets,economy,bowling_avg,player_name
35.0,43.0,0.0,122.85714285714286,43.0,144.0,170.0,4.0,7.083333333333334,42.5,Nilansh Keswani
49.0,90.0,2.0,183.67346938775512,45.0,54.0,75.0,3.0,8.333333333333332,25.0,Nithish Kumar Reddy
578.0,643.0,38.0,111.24567474048443,16.92105263157895,101.0,102.0,6.0,6.0594059405940595,17.0,Nizakat Khan
369.0,437.0,25.0,118.4281842818428,17.48,,,,8.0,30.0,Nurul Hasan
5.0,15.0,0.0,300.0,15.0,60.0,59.0,8.0,5.8999999999999995,7.375,O Muzondo
15.0,9.0,4.0,60.0,2.25,408.0,616.0,22.0,9.058823529411764,28.0,O Thomas
64.0,68.0,7.0,106.25,9.714285714285714,772.0,1100.0,52.0,8.549222797927461,21.153846153846153,OC McCoy
6.0,1.0,2.0,16.666666666666664,0.5,264.0,316.0,18.0,7.181818181818182,17.555555555555557,OEG Baartman
135.0,191.0,12.0,141.48148148148147,15.916666666666666,450.0,745.0,28.0,9.933333333333334,26.607142857142858,OF Smith
123.0,157.0,16.0,127.64227642276423,9.8125,12.0,18.0,1.0,9.0,18.0,OJ Hairs
1.0,0.0,1.0,0.0,0.0,24.0,34.0,0.0,8.5,34.0,OP Stone
64.0,67.0,4.0,104.6875,16.75,,,,8.0,30.0,Omair Yousuf
6.0,0.0,1.0,0.0,0.0,34.0,28.0,4.0,4.9411764705882355,7.0,Omid Shafi Rahman
,,,120.0,25.0,36.0,72.0,0.0,12.0,72.0,P Awana
5.0,0.0,0.0,0.0,0.0,79.0,122.0,2.0,9.265822784810126,61.0,P Jayawickrama
1.0,0.0,1.0,0.0,0.0,36.0,60.0,0.0,10.0,60.0,P Kerai
283.0,282.0,16.0,99.64664310954063,17.625,192.0,234.0,4.0,7.3125,58.5,P Khadka
,,,120.0,25.0,48.0,76.0,2.0,9.5,38.0,P Kumar
,,,120.0,25.0,18.0,16.0,2.0,5.333333333333333,8.0,P Negi
1349.0,1593.0,56.0,118.08747220163083,28.446428571428573,,,,8.0,30.0,P Nissanka
6.0,10.0,0.0,166.66666666666669,10.0,18.0,20.0,3.0,6.666666666666667,6.666666666666667,P Raho
83.0,60.0,10.0,72.28915662650603,6.0,36.0,46.0,0.0,7.666666666666666,46.0,P Sarraf
51.0,35.0,3.0,68.62745098039215,11.666666666666666,32.0,35.0,1.0,6.5625,35.0,P Sharma
59.0,53.0,7.0,89.83050847457628,7.571428571428571,401.0,471.0,14.0,7.047381546134663,33.642857142857146,P Utseya
7.0,4.0,0.0,57.14285714285714,4.0,18.0,30.0,1.0,10.0,30.0,PA Desai
100.0,124.0,14.0,124.0,8.857142857142858,1157.0,1352.0,70.0,7.011235955056179,19.314285714285713,PA van Meekeren
38.0,23.0,3.0,60.526315789473685,7.666666666666667,460.0,543.0,24.0,7.082608695652174,22.625,PADLR Sandakan
495.0,646.0,29.0,130.5050505050505,22.275862068965516,,,,8.0,30.0,PBB Rajapaksa
22.0,22.0,2.0,100.0,11.0,12.0,30.0,0.0,15.0,30.0,PC de Silva
,,,120.0,25.0,35.0,60.0,2.0,10.285714285714285,30.0,PD Blignaut
700.0,1154.0,34.0,164.85714285714286,33.94117647058823,,,,8.0,30.0,PD Salt
59.0,72.0,4.0,122.03389830508475,18.0,116.0,169.0,9.0,8.741379310344827,18.77777777777778,PE Kruger
13.0,9.0,1.0,69.23076923076923,9.0,,,,8.0,30.0,PG Fulton
272.0,316.0,21.0,116.1764705882353,15.047619047619047,108.0,146.0,2.0,8.11111111111111,73.0,PHKD Mendis
121.0,155.0,12.0,128.099173553719,12.916666666666666,1164.0,1418.0,64.0,7.309278350515463,22.15625,PJ Cummins
8.0,6.0,1.0,75.0,6.0,,,,8.0,30.0,PJ Hughes
178.0,220.0,12.0,123.59550561797752,18.333333333333332,,,,8.0,30.0,PJ Moor
100.0,125.0,6.0,125.0,20.833333333333332,,,,8.0,30.0,PJ van Biljon
9.0,2.0,0.0,22.22222222222222,2.0,117.0,197.0,6.0,10.102564102564102,32.833333333333336,PKD Chase
182.0,237.0,10.0,130.21978021978023,23.7,48.0,42.0,1.0,5.25,42.0,PL Mommsen
4.0,2.0,1.0,50.0,2.0,139.0,184.0,12.0,7.942446043165468,15.333333333333334,PM Liyanagamage
11.0,25.0,1.0,227.27272727272728,25.0,,,,8.0,30.0,PM Nevill
453.0,510.0,24.0,112.58278145695364,21.25,676.0,838.0,34.0,7.437869822485207,24.647058823529413,PM Seelaar
1.0,0.0,0.0,0.0,0.0,72.0,84.0,2.0,7.0,42.0,PP Chawla
1.0,0.0,1.0,0.0,0.0,,,,8.0,30.0,PP Shaw
9.0,4.0,0.0,44.44444444444444,4.0,78.0,126.0,3.0,9.692307692307693,42.0,PR Brown
1807.0,2469.0,93.0,136.63530713890427,26.548387096774192,444.0,523.0,18.0,7.067567567567568,29.055555555555557,PR Stirling
14.0,7.0,2.0,50.0,3.5,114.0,155.0,5.0,8.157894736842106,31.0,PRP Boissevain
49.0,55.0,9.0,112.24489795918366,6.111111111111111,,,,8.0,30.0,PS Airee
33.0,33.0,2.0,100.0,16.5,,,,8.0,30.0,PSP Handscomb
113.0,101.0,15.0,89.38053097345133,6.733333333333333,1154.0,1513.0,59.0,7.866551126516464,25.64406779661017,PVD Chameera
307.0,412.0,18.0,134.20195439739413,22.88888888888889,232.0,263.0,9.0,6.801724137931034,29.22222222222222,PW Borren
90.0,105.0,6.0,116.66666666666667,17.5,120.0,178.0,8.0,8.9,22.25,PWA Mulder
483.0,592.0,46.0,122.5672877846791,12.869565217391305,1599.0,1913.0,125.0,7.178236397748593,15.304,PWH de Silva
20.0,20.0,2.0,100.0,10.0,,,,8.0,30.0,Pargat Singh
21.0,23.0,2.0,109.52380952380953,11.5,66.0,50.0,5.0,4.545454545454545,10.0,Parveen Kumar
173.0,258.0,10.0,149.13294797687863,25.8,,,,8.0,30.0,Parvez Hossain Emon
6.0,5.0,0.0,83.33333333333334,5.0,24.0,32.0,1.0,8.0,32.0,Parvez Rasool
11.0,7.0,2.0,63.63636363636363,3.5,198.0,273.0,7.0,8.272727272727273,39.0,Pratis GC
1776.0,2448.0,79.0,137.83783783783784,30.9873417721519,,,,8.0,30.0,Q de Kock
10.0,6.0,1.0,60.0,6.0,120.0,169.0,4.0,8.450000000000001,42.25,Qadeer Ahmed
31.0,32.0,2.0,103.2258064516129,16.0,11.0,6.0,2.0,3.2727272727272725,3.0,Qasim Akram
145.0,157.0,8.0,108.27586206896551,19.625,1236.0,1380.0,66.0,6.699029126213592,20.90909090909091,R Ashwin
101.0,102.0,5.0,100.99009900990099,20.4,,,,8.0,30.0,R Chopra
6.0,6.0,1.0,100.0,6.0,54.0,82.0,1.0,9.11111111111111,82.0,R Dhakal
2.0,1.0,0.0,50.0,1.0,24.0,41.0,1.0,10.25,41.0,R Dhawan
28.0,33.0,1.0,117.85714285714286,33.0,,,,8.0,30.0,R Flannigan
,,,120.0,25.0,60.0,62.0,5.0,6.200000000000001,12.4,R Frylinck
181.0,187.0,8.0,103.31491712707181,23.375,,,,8.0,30.0,R Gunasekera
64.0,48.0,8.0,75.0,6.0,143.0,170.0,9.0,7.1328671328671325,18.88888888888889,R Hekure
40.0,55.0,4.0,137.5,13.75,24.0,45.0,1.0,11.25,45.0,R Klein
4.0,1.0,1.0,25.0,1.0,144.0,192.0,9.0,8.0,21.333333333333332,R McLaren
7.0,0.0,1.0,0.0,0.0,24.0,46.0,1.0,11.5,46.0,R Mondol
58.0,70.0,3.0,120.6896551724138,23.333333333333332,,,,8.0,30.0,R Mupfudza
218.0,259.0,16.0,118.80733944954129,16.1875,,,,8.0,30.0,R Mutumbami
60.0,62.0,14.0,103.33333333333334,4.428571428571429,1172.0,1385.0,64.0,7.090443686006827,21.640625,R Ngarava
69.0,105.0,6.0,152.17391304347828,17.5,74.0,82.0,5.0,6.648648648648649,16.4,R Parag
14.0,14.0,2.0,100.0,7.0,,,,8.0,30.0,R Pathan
1285.0,1829.0,71.0,142.33463035019454,25.760563380281692,113.0,192.0,4.0,10.194690265486726,48.0,R Powell
11.0,4.0,1.0,36.36363636363637,4.0,324.0,425.0,17.0,7.87037037037037,25.0,R Rampaul
298.0,401.0,20.0,134.56375838926172,20.05,246.0,271.0,13.0,6.609756097560975,20.846153846153847,R Ravindra
,,,120.0,25.0,48.0,35.0,4.0,4.375,8.75,R Sai Kishore
,,,120.0,25.0,44.0,56.0,5.0,7.636363636363637,11.2,R Sharma
414.0,586.0,23.0,141.54589371980677,25.47826086956522,1004.0,1615.0,63.0,9.651394422310757,25.634920634920636,R Shepherd
92.0,110.0,7.0,119.56521739130434,15.714285714285714,450.0,556.0,27.0,7.413333333333333,20.59259259259259,R Trumpelmann
,,,120.0,25.0,90.0,108.0,6.0,7.199999999999999,18.0,R Vinay Kumar
15.0,14.0,3.0,93.33333333333333,4.666666666666667,,,,8.0,30.0,RA Bhatti
78.0,109.0,3.0,139.74358974358972,36.333333333333336,,,,8.0,30.0,RA Herman
322.0,437.0,19.0,135.71428571428572,23.0,1110.0,1321.0,50.0,7.140540540540541,26.42,RA Jadeja
41.0,46.0,1.0,112.19512195121952,46.0,30.0,58.0,1.0,11.6,58.0,RA Reifer
14.0,12.0,1.0,85.71428571428571,12.0,,,,8.0,30.0,RA Thomas
67.0,97.0,5.0,144.77611940298507,19.4,,,,8.0,30.0,RA Tripathi
7.0,9.0,0.0,128.57142857142858,9.0,41.0,71.0,0.0,10.390243902439025,71.0,RAJ Smith
11.0,7.0,3.0,63.63636363636363,2.3333333333333335,166.0,275.0,6.0,9.939759036144578,45.833333333333336,RAS Lakmal
1137.0,1427.0,51.0,125.50571679859279,27.980392156862745,286.0,378.0,18.0,7.93006993006993,21.0,RD Berrington
5.0,5.0,1.0,100.0,5.0,132.0,164.0,7.0,7.454545454545455,23.428571428571427,RD Chahar
439.0,628.0,15.0,143.0523917995444,41.86666666666667,,,,8.0,30.0,RD Gaikwad
2.0,1.0,1.0,50.0,1.0,,,,8.0,30.0,RD McCann
194.0,262.0,13.0,135.0515463917526,20.153846153846153,,,,8.0,30.0,RD Rickelton
166.0,236.0,11.0,142.16867469879517,21.454545454545453,,,,8.0,30.0,RE Levi
303.0,382.0,23.0,126.07260726072607,16.608695652173914,726.0,803.0,41.0,6.636363636363636,19.585365853658537,RE van der Merwe
126.0,147.0,9.0,116.66666666666667,16.333333333333332,124.0,124.0,10.0,6.0,12.4,RG Aga
2530.0,3611.0,115.0,142.72727272727272,31.4,26.0,49.0,0.0,11.307692307692307,49.0,RG Sharma
16.0,13.0,1.0,81.25,13.0,,,,8.0,30.0,RI Ahmed
23.0,9.0,2.0,39.130434782608695,4.5,36.0,41.0,1.0,6.833333333333333,41.0,RJ Campbell
4.0,2.0,2.0,50.0,1.0,126.0,184.0,9.0,8.761904761904761,20.444444444444443,RJ Gleeson
280.0,317.0,17.0,113.21428571428571,18.647058823529413,108.0,143.0,6.0,7.944444444444445,23.833333333333332,RJ Nicol
61.0,73.0,3.0,119.67213114754098,24.333333333333332,234.0,275.0,15.0,7.051282051282051,18.333333333333332,RJ Peterson
20.0,17.0,2.0,85.0,8.5,670.0,923.0,33.0,8.265671641791045,27.96969696969697,RJW Topley
7.0,22.0,1.0,314.2857142857143,22.0,92.0,104.0,6.0,6.782608695652174,17.333333333333332,RK Kleinveldt
720.0,848.0,34.0,117.77777777777779,24.941176470588236,114.0,123.0,6.0,6.473684210526316,20.5,RK Paudel
280.0,452.0,15.0,161.42857142857144,30.133333333333333,6.0,3.0,2.0,3.0,1.5,RK Singh
392.0,450.0,22.0,114.79591836734696,20.454545454545453,526.0,599.0,25.0,6.832699619771862,23.96,RL Chase
16.0,19.0,1.0,118.75,19.0,39.0,46.0,1.0,7.076923076923077,46.0,RLB Rambukwella
8.0,9.0,0.0,112.5,9.0,120.0,129.0,10.0,6.449999999999999,12.9,RM Haq
33.0,37.0,2.0,112.12121212121211,18.5,254.0,329.0,10.0,7.771653543307086,32.9,RM Hira
52.0,79.0,2.0,151.9230769230769,39.5,114.0,158.0,4.0,8.31578947368421,39.5,RML Taylor
7.0,6.0,1.0,85.71428571428571,6.0,66.0,90.0,3.0,8.181818181818182,30.0,RMS Eranga
28.0,6.0,3.0,21.428571428571427,2.0,,,,8.0,30.0,RN Patel
194.0,257.0,5.0,132.4742268041237,51.4,6.0,4.0,1.0,4.0,4.0,RN ten Doeschate
953.0,1153.0,43.0,120.98635886673664,26.813953488372093,618.0,813.0,29.0,7.893203883495146,28.03448275862069,RP Burl
76.0,39.0,5.0,51.31578947368421,7.8,,,,8.0,30.0,RP Magar
,,,120.0,25.0,137.0,216.0,9.0,9.459854014598541,24.0,RP Meredith
27.0,17.0,3.0,62.96296296296296,5.666666666666667,96.0,156.0,5.0,9.75,31.2,RR Emrit
1718.0,2260.0,77.0,131.54831199068684,29.350649350649352,29.0,65.0,0.0,13.448275862068964,65.0,RR Hendricks
886.0,1121.0,52.0,126.52370203160271,21.557692307692307,,,,8.0,30.0,RR Pant
322.0,402.0,17.0,124.84472049689441,23.647058823529413,78.0,76.0,4.0,5.846153846153846,19.0,RR Patel
478.0,760.0,22.0,158.99581589958157,34.54545454545455,,,,8.0,30.0,RR Rossouw
326.0,453.0,16.0,138.95705521472394,28.3125,240.0,298.0,8.0,7.45,37.25,RS Bopara
21.0,17.0,3.0,80.95238095238095,5.666666666666667,42.0,44.0,2.0,6.2857142857142865,22.0,RTM Mendis
78.0,98.0,1.0,125.64102564102564,98.0,,,,8.0,30.0,RV Uthappa
393.0,445.0,38.0,113.23155216284988,11.710526315789474,,,,8.0,30.0,RW Chakabva
6.0,7.0,0.0,116.66666666666667,7.0,66.0,94.0,0.0,8.545454545454547,94.0,RW Price
16.0,12.0,2.0,75.0,6.0,42.0,48.0,2.0,6.857142857142857,24.0,Raag Kapur
44.0,39.0,3.0,88.63636363636364,13.0,,,,8.0,30.0,Rafatullah Mohmand
7.0,18.0,1.0,257.14285714285717,18.0,18.0,29.0,1.0,9.666666666666668,29.0,Rakibul Hasan
6.0,15.0,0.0,250.0,15.0,20.0,39.0,1.0,11.7,39.0,Ramandeep Singh
256.0,271.0,9.0,105.859375,30.11111111111111,,,,8.0,30.0,Rameez Shahzad
5.0,3.0,1.0,60.0,3.0,18.0,44.0,1.0,14.666666666666668,44.0,Rashid Khan
42.0,55.0,7.0,130.95238095238096,7.857142857142857,874.0,1029.0,61.0,7.064073226544623,16.868852459016395,Ravi Bishnoi
94.0,104.0,7.0,110.63829787234043,14.857142857142858,,,,8.0,30.0,Ravinderpal Singh
25.0,18.0,0.0,72.0,18.0,228.0,218.0,11.0,5.7368421052631575,19.818181818181817,Raza Hasan
29.0,25.0,3.0,86.20689655172413,8.333333333333334,54.0,58.0,2.0,6.444444444444445,29.0,Raza-ur-Rehman
29.0,38.0,3.0,131.0344827586207,12.666666666666666,186.0,300.0,14.0,9.677419354838708,21.428571428571427,Rehan Ahmed
118.0,152.0,15.0,128.81355932203388,10.133333333333333,570.0,817.0,35.0,8.6,23.34285714285714,Rishad Hossain
69.0,52.0,9.0,75.36231884057972,5.777777777777778,132.0,173.0,5.0,7.863636363636363,34.6,Rizwan Cheema
,,,120.0,25.0,6.0,13.0,0.0,13.0,13.0,Robiul Islam
8.0,13.0,1.0,162.5,13.0,,,,8.0,30.0,Rohail Nazir
325.0,349.0,26.0,107.38461538461539,13.423076923076923,554.0,634.0,42.0,6.866425992779783,15.095238095238095,Rohan Mustafa
160.0,220.0,9.0,137.5,24.444444444444443,,,,8.0,30.0,Rony Talukdar
25.0,12.0,3.0,48.0,4.0,434.0,677.0,26.0,9.359447004608295,26.03846153846154,Rubel Hossain
,,,120.0,25.0,108.0,123.0,5.0,6.833333333333333,24.6,Rumman Raees
39.0,62.0,3.0,158.97435897435898,20.666666666666668,60.0,95.0,2.0,9.5,47.5,Rupesh Singh
,,,120.0,25.0,22.0,44.0,1.0,12.0,44.0,S Aravind
60.0,40.0,6.0,66.66666666666666,6.666666666666667,996.0,1048.0,51.0,6.313253012048193,20.54901960784314,S Badree
560.0,619.0,22.0,110.53571428571429,28.136363636363637,156.0,201.0,8.0,7.730769230769232,25.125,S Bau
3.0,0.0,1.0,0.0,0.0,30.0,49.0,2.0,9.8,24.5,S Bhari
4.0,0.0,1.0,0.0,0.0,42.0,57.0,0.0,8.142857142857142,57.0,S Dhakal
1378.0,1753.0,60.0,127.21335268505081,29.216666666666665,,,,8.0,30.0,S Dhawan
258.0,366.0,14.0,141.86046511627907,26.142857142857142,231.0,355.0,11.0,9.220779220779221,32.27272727272727,S Dube
2.0,1.0,1.0,50.0,1.0,12.0,17.0,0.0,8.5,17.0,S Fouché
19.0,13.0,1.0,68.42105263157895,13.0,24.0,29.0,1.0,7.25,29.0,S Gill
258.0,324.0,14.0,125.5813953488372,23.142857142857142,,,,8.0,30.0,S Jora
4.0,5.0,0.0,125.0,5.0,168.0,258.0,10.0,9.214285714285715,25.8,S Joseph
,,,120.0,25.0,58.0,77.0,5.0,7.965517241379311,15.4,S Kaul
48.0,37.0,7.0,77.08333333333334,5.285714285714286,775.0,824.0,64.0,6.379354838709677,12.875,S Lamichhane
44.0,35.0,5.0,79.54545454545455,7.0,378.0,578.0,22.0,9.174603174603174,26.272727272727273,S Mahmood
26.0,21.0,1.0,80.76923076923077,21.0,,,,8.0,30.0,S Mathur
37.0,43.0,2.0,116.21621621621621,21.5,4.0,3.0,0.0,4.5,3.0,S Matsikenyeri
143.0,140.0,9.0,97.9020979020979,15.555555555555555,,,,8.0,30.0,S Movva
8.0,6.0,1.0,75.0,6.0,24.0,19.0,1.0,4.75,19.0,S Muthusamy
161.0,214.0,15.0,132.9192546583851,14.266666666666667,300.0,349.0,12.0,6.98,29.083333333333332,S Prasanna
203.0,211.0,12.0,103.94088669950739,17.583333333333332,,,,8.0,30.0,S Samarawickrama
,,,120.0,25.0,18.0,22.0,0.0,7.333333333333334,22.0,S Sandeep Warrier
58.0,50.0,6.0,86.20689655172413,8.333333333333334,,,,8.0,30.0,S Singh
15.0,18.0,4.0,120.0,4.5,179.0,272.0,13.0,9.11731843575419,20.923076923076923,S Snater
158.0,151.0,7.0,95.56962025316456,21.571428571428573,12.0,17.0,0.0,8.5,17.0,S Vesawkar
27.0,25.0,5.0,92.5925925925926,5.0,367.0,524.0,28.0,8.56675749318801,18.714285714285715,SA Abbott
617.0,731.0,44.0,118.47649918962723,16.613636363636363,,,,8.0,30.0,SA Edwards
210.0,280.0,8.0,133.33333333333331,35.0,48.0,70.0,5.0,8.75,14.0,SA Engelbrecht
15.0,21.0,1.0,140.0,21.0,,,,8.0,30.0,SA Wijeratne
1471.0,2485.0,65.0,168.93269884432357,38.23076923076923,6.0,5.0,2.0,5.0,2.5,SA Yadav
170.0,199.0,18.0,117.05882352941177,11.055555555555555,234.0,305.0,14.0,7.820512820512821,21.785714285714285,SC Getkate
37.0,79.0,4.0,213.51351351351352,19.75,323.0,459.0,16.0,8.526315789473685,28.6875,SC Kuggeleijn
,,,120.0,25.0,47.0,62.0,3.0,7.914893617021276,20.666666666666668,SC Meaker
944.0,1182.0,55.0,125.21186440677967,21.490909090909092,948.0,1086.0,43.0,6.873417721518988,25.25581395348837,SC Williams
86.0,82.0,9.0,95.34883720930233,9.11111111111111,500.0,657.0,26.0,7.884,25.26923076923077,SCJ Broad
618.0,841.0,34.0,136.084142394822,24.735294117647058,,,,8.0,30.0,SD Hope
1.0,1.0,0.0,100.0,1.0,96.0,138.0,4.0,8.625,34.5,SD Parry
147.0,145.0,6.0,98.63945578231292,24.166666666666668,,,,8.0,30.0,SE Marsh
283.0,399.0,18.0,140.98939929328623,22.166666666666668,36.0,61.0,3.0,10.166666666666666,20.333333333333332,SE Rutherford
170.0,217.0,7.0,127.6470588235294,31.0,72.0,114.0,1.0,9.5,114.0,SF Mire
,,,120.0,25.0,60.0,75.0,4.0,7.5,18.75,SG Whittingham
1.0,0.0,1.0,0.0,0.0,160.0,230.0,14.0,8.625,16.428571428571427,SH Johnson
21.0,10.0,3.0,47.61904761904761,3.3333333333333335,162.0,243.0,13.0,9.0,18.692307692307693,SHA Rance
7.0,3.0,1.0,42.857142857142854,3.0,138.0,161.0,12.0,7.0,13.416666666666666,SI Kamea
306.0,297.0,13.0,97.05882352941177,22.846153846153847,,,,8.0,30.0,SJ Baard
,,,120.0,25.0,126.0,179.0,2.0,8.523809523809524,89.5,SJ Benn
587.0,703.0,33.0,119.76149914821124,21.303030303030305,,,,8.0,30.0,SJ Myburgh
46.0,42.0,5.0,91.30434782608695,8.4,66.0,83.0,2.0,7.545454545454545,41.5,SK Atai
741.0,982.0,36.0,132.52361673414305,27.27777777777778,313.0,391.0,11.0,7.495207667731629,35.54545454545455,SK Raina
6.0,7.0,1.0,116.66666666666667,7.0,24.0,42.0,2.0,10.5,21.0,SK Springer
96.0,72.0,15.0,75.0,4.8,1178.0,1421.0,77.0,7.237691001697793,18.454545454545453,SL Malinga
,,,120.0,25.0,66.0,88.0,3.0,8.0,29.333333333333332,SM Boland
284.0,352.0,25.0,123.94366197183098,14.08,1009.0,1406.0,51.0,8.360753221010901,27.568627450980394,SM Curran
,,,120.0,25.0,36.0,43.0,1.0,7.166666666666666,43.0,SM Dhakal
147.0,166.0,10.0,112.9251700680272,16.6,987.0,1314.0,62.0,7.9878419452887535,21.193548387096776,SM Sharif
7.0,6.0,1.0,85.71428571428571,6.0,66.0,114.0,1.0,10.363636363636363,114.0,SM Sharma
62.0,54.0,1.0,87.09677419354838,54.0,,,,8.0,30.0,SMA Priyanjan
65.0,56.0,6.0,86.15384615384616,9.333333333333334,486.0,550.0,27.0,6.790123456790123,20.37037037037037,SMSM Senanayake
38.0,69.0,3.0,181.57894736842107,23.0,488.0,728.0,37.0,8.950819672131148,19.675675675675677,SN Thakur
775.0,953.0,49.0,122.96774193548387,19.448979591836736,,,,8.0,30.0,SO Hetmyer
111.0,118.0,14.0,106.30630630630631,8.428571428571429,438.0,512.0,29.0,7.013698630136986,17.655172413793103,SO Ngoche
38.0,60.0,3.0,157.89473684210526,20.0,56.0,35.0,9.0,3.75,3.888888888888889,SO Tikolo
43.0,13.0,3.0,30.23255813953488,4.333333333333333,138.0,126.0,7.0,5.478260869565217,18.0,SP Gauchan
79.0,54.0,7.0,68.35443037974683,7.714285714285714,,,,8.0,30.0,SP Khakurel
137.0,155.0,14.0,113.13868613138686,11.071428571428571,1036.0,1032.0,50.0,5.976833976833976,20.64,SP Narine
203.0,179.0,12.0,88.17733990147784,14.916666666666666,,,,8.0,30.0,SP Patil
6.0,4.0,1.0,66.66666666666666,4.0,,,,8.0,30.0,SP Terry
712.0,921.0,31.0,129.35393258426967,29.70967741935484,6.0,4.0,0.0,4.0,4.0,SPD Smith
7.0,5.0,1.0,71.42857142857143,5.0,24.0,22.0,1.0,5.5,22.0,SPS Shikongo
79.0,62.0,7.0,78.48101265822784,8.857142857142858,42.0,50.0,1.0,7.142857142857142,50.0,SR Bhudia
121.0,141.0,9.0,116.5289256198347,15.666666666666666,138.0,206.0,1.0,8.956521739130434,206.0,SR Patel
